0, 1, 0.999877, 0.9999, 2.77778e-06, 1, 0.000245556, 0.000117222, 0, 0, 0, 1, 3.33333e-05, 2.77778e-05, 0, 0.00431333, 0, 0, 0, 0, 0, 1, 0.000511111, 0.000517222, 0, 0.0748728, 0, 0, 0, 0, 0, 0.00594444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000167222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 1, 1, 1, 0.000134444, 1, 0.0192522, 0.00956333, 0, 3.61111e-05, 0, 1, 0.00225389, 0.00228056, 0, 0.285555, 5.55556e-07, 5.55556e-07, 0, 0, 0, 1, 0.0397339, 0.0399883, 0, 0.997659, 6.11111e-06, 6.66667e-06, 0, 0, 0, 0.375687, 5.55556e-07, 2.22222e-06, 0, 9.72222e-05, 0, 0, 0, 0, 0, 0.0130533, 0, 0, 0, 2.77778e-06, 0, 0, 0, 0, 0, 
2, 1, 1, 1, 0.000394444, 1, 0.05633, 0.0281989, 5.55556e-07, 0.00011, 0, 1, 0.00674833, 0.00673722, 0, 0.630733, 1.66667e-06, 1.66667e-06, 0, 0, 0, 1, 0.114043, 0.113251, 0, 1, 3.55556e-05, 2.11111e-05, 0, 0, 0, 0.751397, 1.11111e-06, 5.55556e-06, 0, 0.000448333, 0, 0, 0, 0, 0, 0.0380767, 0, 5.55556e-07, 0, 1.05556e-05, 0, 0, 0, 0, 0, 
3, 1, 1, 1, 0.000830556, 1, 0.118341, 0.0595239, 5.55556e-07, 0.000227222, 0, 1, 0.0145372, 0.0143022, 0, 0.882131, 6.11111e-06, 5e-06, 0, 0, 0, 1, 0.231996, 0.227389, 0, 1, 0.000102222, 6.44444e-05, 0, 0, 0, 0.949546, 6.66667e-06, 1.22222e-05, 0, 0.00142333, 5.55556e-07, 0, 0, 0, 0, 0.0798222, 0, 5.55556e-07, 0, 3.33333e-05, 0, 0, 0, 0, 0, 
4, 1, 1, 1, 0.00149111, 1, 0.198202, 0.101208, 5.55556e-07, 0.000387778, 0, 1, 0.0254528, 0.0245172, 0, 0.975468, 1.55556e-05, 1.22222e-05, 0, 0, 0, 1, 0.37169, 0.360976, 5.55556e-07, 1, 0.000283333, 0.000132778, 0, 1.11111e-06, 0, 0.994454, 2.05556e-05, 2.44444e-05, 0, 0.00328056, 5.55556e-07, 0, 0, 0, 0, 0.134281, 0, 1.11111e-06, 0, 8.33333e-05, 0, 0, 0, 0, 0, 
5, 1, 1, 1, 0.00241833, 1, 0.301191, 0.156847, 1.11111e-06, 0.000599444, 0, 1, 0.0408878, 0.0389706, 0, 0.997378, 3e-05, 1.44444e-05, 0, 0, 0, 1, 0.529441, 0.511767, 2.77778e-06, 1, 0.000578333, 0.000261111, 0, 1.11111e-06, 0, 0.999758, 5.44444e-05, 4.77778e-05, 0, 0.00675167, 5.55556e-07, 0, 0, 0, 0, 0.205845, 1.66667e-06, 1.66667e-06, 0, 0.000183333, 0, 0, 0, 0, 0, 
6, 1, 1, 1, 0.00344944, 1, 0.402096, 0.214901, 2.22222e-06, 0.000842222, 0, 1, 0.05825, 0.0546894, 0, 0.999782, 5.16667e-05, 2.55556e-05, 0, 0, 0, 1, 0.661253, 0.638113, 5.55556e-06, 1, 0.000992222, 0.000432222, 0, 1.11111e-06, 0, 0.99999, 9.44444e-05, 8.61111e-05, 0, 0.011625, 5.55556e-07, 0, 0, 0, 0, 0.278374, 4.44444e-06, 1.66667e-06, 0, 0.000311667, 0, 0, 0, 0, 0, 
7, 1, 1, 1, 0.00469944, 1, 0.50464, 0.277997, 2.77778e-06, 0.00112722, 0, 1, 0.0785978, 0.0729533, 5.55556e-07, 0.999988, 8.55556e-05, 3.27778e-05, 0, 0, 0, 1, 0.771559, 0.745406, 1.11111e-05, 1, 0.00155778, 0.000657778, 0, 1.11111e-06, 0, 0.999999, 0.000145, 0.000136111, 0, 0.018515, 5.55556e-07, 0, 0, 0, 0, 0.355353, 6.66667e-06, 3.33333e-06, 0, 0.000478889, 0, 0, 0, 0, 0, 
8, 1, 1, 1, 0.00614111, 1, 0.602131, 0.343582, 3.33333e-06, 0.00144611, 0, 1, 0.101863, 0.0934544, 1.11111e-06, 0.999999, 0.000126667, 5.11111e-05, 0, 5.55556e-07, 0, 1, 0.856076, 0.829725, 1.66667e-05, 1, 0.00232556, 0.000964444, 0, 3.88889e-06, 0, 1, 0.000203333, 0.000198889, 0, 0.0278622, 5.55556e-07, 0, 0, 0, 0, 0.433434, 8.88889e-06, 6.11111e-06, 0, 0.000765556, 0, 0, 0, 0, 0, 
9, 1, 1, 1, 0.00775556, 1, 0.691703, 0.410802, 5e-06, 0.001815, 0, 1, 0.127846, 0.116114, 1.66667e-06, 1, 0.000179444, 7.55556e-05, 0, 5.55556e-07, 0, 1, 0.915398, 0.891784, 2.38889e-05, 1, 0.00333556, 0.00137889, 0, 4.44444e-06, 0, 1, 0.000305556, 0.000271111, 0, 0.040055, 2.22222e-06, 0, 0, 0, 0, 0.510079, 1.11111e-05, 8.33333e-06, 0, 0.001115, 0, 0, 0, 0, 0, 
